,State,ConfirmedToDate,Active,DeathToDate,RecoveredToDate,Date,NewConfirmed,PrevNewConfirmed,GrowthRate,NewConfirmed2DayAvg,GrowthRate2DayAvg,GrowthRateChange,DaysToDoubleNew,DaysToDouble2DayAvgNew,DaysToDouble2DayAvgNewChange,Daysin1,Daysin5,Daysin100,Daysin250,Daysin1000,NewDeaths,PrevNewDeaths,GrowthRateDeaths,NewDeaths2DayAvg,GrowthRateDeaths2DayAvg,GrowthRateDeathsChange,DaysToDoubleDeaths,DaysToDoubleDeaths2DayAvg,DaysToDoubleDeaths2DayAvgChange,Daysin1Deaths,Daysin5Deaths,Daysin100Deaths,Daysin250Deaths,Daysin1000Deaths
0,Alabama,5.0,0.0,0.0,0.0,2020-03-11,5.0,0.0,1.0,2.5,1.0,,0.72,0.72,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
1,Alabama,6.0,0.0,0.0,0.0,2020-03-14,1.0,5.0,0.2,3.0,0.6,-0.4,3.5999999999999996,1.2,0.48,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
2,Alabama,12.0,0.0,0.0,0.0,2020-03-15,6.0,1.0,1.0,3.5,0.5833333333333334,-0.016666666666666607,0.72,1.2342857142857142,0.03428571428571425,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
3,Alabama,29.0,0.0,0.0,0.0,2020-03-16,17.0,6.0,1.4166666666666667,11.5,0.9583333333333334,0.375,0.508235294117647,0.7513043478260869,-0.4829813664596273,4.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
4,Alabama,39.0,0.0,0.0,0.0,2020-03-17,10.0,17.0,0.3448275862068966,13.5,0.46551724137931033,-0.49281609195402304,2.0879999999999996,1.5466666666666666,0.7953623188405797,5.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
5,Alabama,46.0,0.0,0.0,0.0,2020-03-18,7.0,10.0,0.1794871794871795,8.5,0.21794871794871795,-0.24756852343059238,4.011428571428572,3.3035294117647056,1.756862745098039,6.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
6,Alabama,78.0,0.0,0.0,0.0,2020-03-19,32.0,7.0,0.6956521739130435,19.5,0.42391304347826086,0.2059643255295429,1.035,1.6984615384615385,-1.6050678733031671,7.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
7,Alabama,83.0,0.0,0.0,0.0,2020-03-20,5.0,32.0,0.0641025641025641,18.5,0.23717948717948717,-0.1867335562987737,11.232000000000001,3.0356756756756758,1.3372141372141373,8.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
8,Alabama,131.0,0.0,0.0,0.0,2020-03-21,48.0,5.0,0.5783132530120482,26.5,0.3192771084337349,0.08209762125424774,1.245,2.2550943396226417,-0.780581336053034,9.0,8.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
9,Alabama,157.0,0.0,0.0,0.0,2020-03-22,26.0,48.0,0.1984732824427481,37.0,0.2824427480916031,-0.03683436034213183,3.6276923076923078,2.549189189189189,0.2940948495665472,10.0,9.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
10,Alabama,196.0,0.0,0.0,0.0,2020-03-23,39.0,26.0,0.2484076433121019,32.5,0.2070063694267516,-0.07543637866485148,2.898461538461538,3.478153846153846,0.928964656964657,11.0,10.0,3.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
11,Alabama,242.0,0.0,0.0,0.0,2020-03-24,46.0,39.0,0.23469387755102042,42.5,0.21683673469387754,0.00983036526712594,3.0678260869565217,3.320470588235294,-0.15768325791855187,12.0,11.0,4.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
12,Alabama,381.0,0.0,1.0,0.0,2020-03-25,139.0,46.0,0.5743801652892562,92.5,0.3822314049586777,0.16539467026480015,1.2535251798561151,1.8836756756756756,-1.4367949125596184,13.0,12.0,5.0,1.0,0.0,1.0,0.0,inf,0.5,inf,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
13,Alabama,517.0,0.0,1.0,0.0,2020-03-26,136.0,139.0,0.3569553805774278,137.5,0.36089238845144356,-0.021339016507234132,2.017058823529412,1.9950545454545454,0.1113788697788698,14.0,13.0,6.0,2.0,0.0,0.0,1.0,0.0,0.5,0.5,-inf,inf,1.44,1.44,0.0,0.0,0.0,0.0,0.0
14,Alabama,587.0,0.0,4.0,0.0,2020-03-27,70.0,136.0,0.13539651837524178,103.0,0.19922630560928434,-0.16166608284215922,5.317714285714286,3.6139805825242717,1.6189260370697263,15.0,14.0,7.0,3.0,0.0,3.0,0.0,3.0,1.5,1.5,1.0,0.24,0.48,-0.96,1.0,0.0,0.0,0.0,0.0
15,Alabama,694.0,0.0,4.0,0.0,2020-03-28,107.0,70.0,0.18228279386712096,88.5,0.15076660988074958,-0.04845969572853476,3.9499065420560746,4.775593220338982,1.1616126378147107,16.0,15.0,8.0,4.0,0.0,0.0,3.0,0.0,1.5,0.375,-1.125,inf,1.92,1.44,2.0,0.0,0.0,0.0,0.0
16,Alabama,825.0,0.0,10.0,0.0,2020-03-29,131.0,107.0,0.18876080691642652,119.0,0.17146974063400577,0.020703130753256194,3.8143511450381675,4.198991596638655,-0.5766016237003271,17.0,16.0,9.0,5.0,0.0,6.0,0.0,1.5,3.0,0.75,0.375,0.48,0.96,-0.96,3.0,1.0,0.0,0.0,0.0
17,Alabama,899.0,0.0,10.0,0.0,2020-03-30,74.0,131.0,0.08969696969696969,102.5,0.12424242424242424,-0.047227316391581536,8.027027027027028,5.795121951219512,1.5961303545808567,18.0,17.0,10.0,6.0,0.0,0.0,6.0,0.0,3.0,0.3,-0.45,inf,2.4,1.44,4.0,2.0,0.0,0.0,0.0
18,Alabama,987.0,0.0,23.0,0.0,2020-03-31,88.0,74.0,0.09788654060066741,81.0,0.09010011123470522,-0.03414231300771901,7.355454545454545,7.9911111111111115,2.1959891598915995,19.0,18.0,11.0,7.0,0.0,13.0,0.0,1.3,6.5,0.65,0.35000000000000003,0.5538461538461538,1.1076923076923075,-1.2923076923076924,5.0,3.0,0.0,0.0,0.0
19,Alabama,1060.0,0.0,27.0,0.0,2020-04-01,73.0,88.0,0.07396149949341439,80.5,0.08156028368794327,-0.008539827546761955,9.734794520547943,8.82782608695652,0.8367149758454087,20.0,19.0,12.0,8.0,1.0,4.0,13.0,0.17391304347826086,8.5,0.3695652173913043,-0.2804347826086957,4.14,1.948235294117647,0.8405429864253395,6.0,4.0,0.0,0.0,0.0
20,Alabama,1233.0,0.0,32.0,0.0,2020-04-02,173.0,73.0,0.1632075471698113,123.0,0.1160377358490566,0.03447745216111334,4.4115606936416185,6.204878048780487,-2.622948038176033,21.0,20.0,13.0,9.0,2.0,5.0,4.0,0.18518518518518517,4.5,0.16666666666666666,-0.20289855072463767,3.888,4.32,2.371764705882353,7.0,5.0,0.0,0.0,0.0
21,Alabama,1495.0,0.0,38.0,0.0,2020-04-03,262.0,173.0,0.21248986212489862,217.5,0.17639902676399027,0.06036129091493367,3.3883969465648853,4.081655172413793,-2.123222876366694,22.0,21.0,14.0,10.0,3.0,6.0,5.0,0.1875,5.5,0.171875,0.005208333333333343,3.84,4.1890909090909085,-0.13090909090909175,8.0,6.0,0.0,0.0,0.0
22,Alabama,1614.0,0.0,44.0,0.0,2020-04-04,119.0,262.0,0.07959866220735785,190.5,0.1274247491638796,-0.048974277600110666,9.045378151260504,5.650393700787401,1.5687385283736077,23.0,22.0,15.0,11.0,4.0,6.0,6.0,0.15789473684210525,6.0,0.15789473684210525,-0.013980263157894746,4.5600000000000005,4.5600000000000005,0.37090909090909197,9.0,7.0,0.0,0.0,0.0
23,Alabama,1765.0,0.0,45.0,0.0,2020-04-05,151.0,119.0,0.09355638166047088,135.0,0.08364312267657993,-0.04378162648729968,7.695894039735099,8.607999999999999,2.957606299212598,24.0,23.0,16.0,12.0,5.0,1.0,6.0,0.022727272727272728,3.5,0.07954545454545454,-0.07834928229665071,31.68,9.051428571428572,4.491428571428571,10.0,8.0,0.0,0.0,0.0
24,Alabama,1952.0,0.0,49.0,0.0,2020-04-06,187.0,151.0,0.10594900849858357,169.0,0.09575070821529745,0.012107585538717519,6.795721925133689,7.5195266272189345,-1.0884733727810643,25.0,24.0,17.0,13.0,6.0,4.0,1.0,0.08888888888888889,2.5,0.05555555555555555,-0.02398989898989899,8.1,12.96,3.9085714285714293,11.0,9.0,0.0,0.0,0.0
25,Alabama,2169.0,0.0,64.0,0.0,2020-04-07,217.0,187.0,0.11116803278688525,202.0,0.10348360655737705,0.007732898342079603,6.476682027649769,6.957623762376237,-0.5619028648426978,26.0,25.0,18.0,14.0,7.0,15.0,4.0,0.30612244897959184,9.5,0.19387755102040816,0.1383219954648526,2.352,3.7136842105263157,-9.246315789473686,12.0,10.0,0.0,0.0,0.0
26,Alabama,2328.0,0.0,66.0,0.0,2020-04-08,159.0,217.0,0.07330567081604426,188.0,0.08667588750576302,-0.01680771905161403,9.82188679245283,8.306808510638298,1.3491847482620614,27.0,26.0,19.0,15.0,8.0,2.0,15.0,0.03125,8.5,0.1328125,-0.061065051020408156,23.04,5.421176470588235,1.7074922600619193,13.0,11.0,0.0,0.0,0.0
27,Alabama,2703.0,0.0,70.0,0.0,2020-04-09,375.0,159.0,0.16108247422680413,267.0,0.11469072164948453,0.02801483414372151,4.46976,6.277752808988764,-2.0290557016495336,28.0,27.0,20.0,16.0,9.0,4.0,2.0,0.06060606060606061,3.0,0.045454545454545456,-0.08735795454545454,11.879999999999999,15.84,10.418823529411764,14.0,12.0,0.0,0.0,0.0
28,Alabama,2947.0,0.0,80.0,0.0,2020-04-10,244.0,375.0,0.09027007029226786,309.5,0.1145024047354791,-0.0001883169140054347,7.976065573770491,6.2880775444264945,0.010324735437730048,29.0,28.0,21.0,17.0,10.0,10.0,4.0,0.14285714285714285,7.0,0.1,0.05454545454545455,5.04,7.199999999999999,-8.64,15.0,13.0,0.0,0.0,0.0
29,Alabama,3217.0,0.0,92.0,0.0,2020-04-11,270.0,244.0,0.09161859518154054,257.0,0.08720732948761452,-0.027295075247864578,7.858666666666667,8.256186770428016,1.9681092260015216,30.0,29.0,22.0,18.0,11.0,12.0,10.0,0.15,11.0,0.1375,0.037500000000000006,4.8,5.236363636363635,-1.9636363636363638,16.0,14.0,0.0,0.0,0.0
30,Alabama,3563.0,3470.0,93.0,0.0,2020-04-12,346.0,270.0,0.10755362138638483,308.0,0.09574137395088592,0.008534044463271398,6.694335260115607,7.52025974025974,-0.7359270301682761,31.0,30.0,23.0,19.0,12.0,1.0,12.0,0.010869565217391304,6.5,0.07065217391304347,-0.06684782608695654,66.24,10.19076923076923,4.954405594405595,17.0,15.0,0.0,0.0,0.0
31,Alabama,3734.0,3635.0,99.0,0.0,2020-04-13,171.0,346.0,0.04799326410328375,258.5,0.07255122088127983,-0.02319015306960609,15.002105263157894,9.92402321083172,2.40376347057198,32.0,31.0,24.0,20.0,13.0,6.0,1.0,0.06451612903225806,3.5,0.03763440860215054,-0.033017765310892934,11.16,19.13142857142857,8.94065934065934,18.0,16.0,0.0,0.0,0.0
32,Alabama,3953.0,3839.0,114.0,0.0,2020-04-14,219.0,171.0,0.05865024102838779,195.0,0.052222817354043924,-0.020328403527235903,12.276164383561643,13.787076923076922,3.863053712245202,33.0,32.0,25.0,21.0,14.0,15.0,6.0,0.15151515151515152,10.5,0.10606060606060606,0.06842619745845552,4.752,6.788571428571428,-12.342857142857143,19.0,17.0,1.0,0.0,0.0
33,Alabama,4075.0,3957.0,118.0,0.0,2020-04-15,122.0,219.0,0.03086263597267898,170.5,0.0431317986339489,-0.009091018720095025,23.32918032786885,16.693020527859236,2.9059436047823137,34.0,33.0,26.0,22.0,15.0,4.0,15.0,0.03508771929824561,9.5,0.08333333333333333,-0.022727272727272735,20.52,8.64,1.8514285714285723,20.0,18.0,2.0,0.0,0.0
34,Alabama,4345.0,4212.0,133.0,0.0,2020-04-16,270.0,122.0,0.06625766871165645,196.0,0.04809815950920245,0.004966360875253553,10.866666666666665,14.96938775510204,-1.7236327727571954,35.0,34.0,27.0,23.0,16.0,15.0,4.0,0.1271186440677966,9.5,0.08050847457627118,-0.0028248587570621486,5.664,8.943157894736842,0.3031578947368416,21.0,19.0,3.0,0.0,0.0
35,Alabama,4571.0,4423.0,148.0,0.0,2020-04-17,226.0,270.0,0.05201380897583429,248.0,0.057077100115074796,0.008978940605872343,13.842477876106194,12.614516129032259,-2.354871626069782,36.0,35.0,28.0,24.0,17.0,15.0,15.0,0.11278195488721804,15.0,0.11278195488721804,0.03227348031094686,6.384,6.384,-2.559157894736842,22.0,20.0,4.0,0.0,0.0
36,Alabama,4712.0,4559.0,153.0,0.0,2020-04-18,141.0,226.0,0.030846641872675565,183.5,0.04014438853642529,-0.016932711578649506,23.341276595744677,17.93525885558583,5.32074272655357,37.0,36.0,29.0,25.0,18.0,5.0,15.0,0.033783783783783786,10.0,0.06756756756756757,-0.04521438731965047,21.311999999999998,10.655999999999999,4.2719999999999985,23.0,21.0,5.0,0.0,0.0
37,Alabama,4888.0,4731.0,157.0,0.0,2020-04-19,176.0,141.0,0.03735144312393888,158.5,0.033637521222410864,-0.006506867314014425,19.276363636363637,21.40466876971609,3.46940991413026,38.0,37.0,30.0,26.0,19.0,4.0,5.0,0.026143790849673203,4.5,0.029411764705882353,-0.03815580286168522,27.54,24.48,13.824000000000002,24.0,22.0,6.0,0.0,0.0
38,Alabama,5079.0,4916.0,163.0,0.0,2020-04-20,191.0,176.0,0.039075286415711945,183.5,0.03754091653027823,0.0039033953078673675,18.425968586387434,19.179073569482288,-2.2255952002338013,39.0,38.0,31.0,27.0,20.0,6.0,4.0,0.03821656050955414,5.0,0.03184713375796178,0.0024353690520794308,18.84,22.608,-1.8719999999999999,25.0,23.0,7.0,0.0,0.0
39,Alabama,5317.0,5134.0,183.0,0.0,2020-04-21,238.0,191.0,0.04685961803504627,214.5,0.04223272297696397,0.004691806446685737,15.365042016806722,17.048391608391608,-2.13068196109068,40.0,39.0,32.0,28.0,21.0,20.0,6.0,0.12269938650306748,13.0,0.07975460122699386,0.04790746746903208,5.867999999999999,9.027692307692307,-13.580307692307693,26.0,24.0,8.0,0.0,0.0
40,Alabama,5593.0,5397.0,196.0,0.0,2020-04-22,276.0,238.0,0.05190897122437465,257.0,0.04833552755313147,0.006102804576167499,13.870434782608696,14.895875486381321,-2.1525161220102866,41.0,40.0,33.0,29.0,22.0,13.0,20.0,0.07103825136612021,16.5,0.09016393442622951,0.010409333199235649,10.135384615384616,7.9854545454545445,-1.0422377622377628,27.0,25.0,9.0,0.0,0.0
41,Alaska,0.0,0.0,0.0,0.0,2020-03-10,0.0,0.0,1.0,0.0,1.0,,0.72,0.72,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
42,Alaska,1.0,0.0,0.0,0.0,2020-03-11,1.0,0.0,inf,0.5,inf,inf,0.0,0.0,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
43,Alaska,1.0,0.0,0.0,0.0,2020-03-13,0.0,1.0,0.0,0.5,0.5,-inf,inf,1.44,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
44,Alaska,3.0,0.0,0.0,0.0,2020-03-17,2.0,0.0,2.0,1.0,1.0,0.5,0.36,0.72,-0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
45,Alaska,6.0,0.0,0.0,0.0,2020-03-18,3.0,2.0,1.0,2.5,0.8333333333333334,-0.16666666666666663,0.72,0.8639999999999999,0.1439999999999999,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
46,Alaska,9.0,0.0,0.0,0.0,2020-03-19,3.0,3.0,0.5,3.0,0.5,-0.33333333333333337,1.44,1.44,0.5760000000000001,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
47,Alaska,12.0,0.0,0.0,0.0,2020-03-20,3.0,3.0,0.3333333333333333,3.0,0.3333333333333333,-0.16666666666666669,2.16,2.16,0.7200000000000002,4.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
48,Alaska,15.0,0.0,0.0,0.0,2020-03-21,3.0,3.0,0.25,3.0,0.25,-0.08333333333333331,2.88,2.88,0.7199999999999998,5.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
49,Alaska,20.0,0.0,0.0,0.0,2020-03-22,5.0,3.0,0.3333333333333333,4.0,0.26666666666666666,0.016666666666666663,2.16,2.6999999999999997,-0.18000000000000016,6.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
50,Alaska,30.0,0.0,0.0,0.0,2020-03-23,10.0,5.0,0.5,7.5,0.375,0.10833333333333334,1.44,1.92,-0.7799999999999998,7.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
51,Alaska,34.0,0.0,0.0,0.0,2020-03-24,4.0,10.0,0.13333333333333333,7.0,0.23333333333333334,-0.14166666666666666,5.3999999999999995,3.0857142857142854,1.1657142857142855,8.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0
52,Alaska,41.0,0.0,1.0,0.0,2020-03-25,7.0,4.0,0.20588235294117646,5.5,0.16176470588235295,-0.07156862745098039,3.4971428571428573,4.45090909090909,1.3651948051948049,9.0,8.0,0.0,0.0,0.0,1.0,0.0,inf,0.5,inf,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
53,Alaska,56.0,0.0,1.0,0.0,2020-03-26,15.0,7.0,0.36585365853658536,11.0,0.2682926829268293,0.10652797704447634,1.968,2.683636363636363,-1.767272727272727,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,-inf,inf,1.44,1.44,0.0,0.0,0.0,0.0,0.0
54,Alaska,58.0,0.0,1.0,0.0,2020-03-27,2.0,15.0,0.03571428571428571,8.5,0.15178571428571427,-0.11650696864111501,20.16,4.743529411764706,2.0598930481283433,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,inf,inf,inf,0.0,0.0,0.0,0.0,0.0
55,Alaska,85.0,0.0,2.0,0.0,2020-03-28,27.0,2.0,0.46551724137931033,14.5,0.25,0.09821428571428573,1.5466666666666666,2.88,-1.8635294117647065,12.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.72,1.44,-inf,1.0,0.0,0.0,0.0,0.0
56,Alaska,102.0,0.0,2.0,0.0,2020-03-29,17.0,27.0,0.2,22.0,0.25882352941176473,0.00882352941176473,3.5999999999999996,2.7818181818181813,-0.09818181818181859,13.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.25,-0.25,inf,2.88,1.44,2.0,0.0,0.0,0.0,0.0
57,Alaska,114.0,0.0,3.0,0.0,2020-03-30,12.0,17.0,0.11764705882352941,14.5,0.14215686274509803,-0.1166666666666667,6.12,5.0648275862068965,2.2830094043887152,14.0,13.0,2.0,0.0,0.0,1.0,0.0,0.5,0.5,0.25,0.0,1.44,2.88,0.0,3.0,0.0,0.0,0.0,0.0
58,Alaska,119.0,0.0,3.0,0.0,2020-03-31,5.0,12.0,0.043859649122807015,8.5,0.07456140350877193,-0.06759545923632611,16.416,9.656470588235294,4.591643002028397,15.0,14.0,3.0,0.0,0.0,0.0,1.0,0.0,0.5,0.16666666666666666,-0.08333333333333334,inf,4.32,1.4400000000000004,4.0,0.0,0.0,0.0,0.0
59,Alaska,132.0,0.0,3.0,0.0,2020-04-01,13.0,5.0,0.1092436974789916,9.0,0.07563025210084033,0.0010688485920684054,6.59076923076923,9.52,-0.13647058823529434,16.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,inf,inf,inf,5.0,0.0,0.0,0.0,0.0
60,Alaska,143.0,0.0,3.0,0.0,2020-04-02,11.0,13.0,0.08333333333333333,12.0,0.09090909090909091,0.01527883880825058,8.64,7.92,-1.5999999999999996,17.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,6.0,0.0,0.0,0.0,0.0
61,Alaska,157.0,0.0,3.0,0.0,2020-04-03,14.0,11.0,0.0979020979020979,12.5,0.08741258741258741,-0.003496503496503503,7.354285714285714,8.2368,0.31680000000000064,18.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,7.0,0.0,0.0,0.0,0.0
62,Alaska,171.0,0.0,5.0,0.0,2020-04-04,14.0,14.0,0.08917197452229299,14.0,0.08917197452229299,0.001759387109705579,8.074285714285715,8.074285714285715,-0.16251428571428583,19.0,18.0,7.0,0.0,0.0,2.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.08,2.16,-inf,8.0,0.0,0.0,0.0,0.0
63,Alaska,185.0,0.0,6.0,0.0,2020-04-05,14.0,14.0,0.08187134502923976,14.0,0.08187134502923976,-0.007300629493053226,8.794285714285714,8.794285714285714,0.7199999999999989,20.0,19.0,8.0,0.0,0.0,1.0,2.0,0.2,1.5,0.3,-0.033333333333333326,3.5999999999999996,2.4,0.23999999999999977,9.0,1.0,0.0,0.0,0.0
64,Alaska,190.0,0.0,6.0,0.0,2020-04-06,5.0,14.0,0.02702702702702703,9.5,0.051351351351351354,-0.030519993677888407,26.639999999999997,14.021052631578947,5.226766917293233,21.0,20.0,9.0,0.0,0.0,0.0,1.0,0.0,0.5,0.08333333333333333,-0.21666666666666667,inf,8.64,6.24,10.0,2.0,0.0,0.0,0.0
65,Alaska,213.0,0.0,6.0,0.0,2020-04-07,23.0,5.0,0.12105263157894737,14.0,0.07368421052631578,0.02233285917496443,5.947826086956521,9.771428571428572,-4.249624060150374,22.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08333333333333333,inf,inf,inf,11.0,3.0,0.0,0.0,0.0
66,Alaska,226.0,0.0,7.0,0.0,2020-04-08,13.0,23.0,0.06103286384976526,18.0,0.08450704225352113,0.010822831727205343,11.796923076923077,8.52,-1.2514285714285727,23.0,22.0,11.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.5,0.08333333333333333,0.08333333333333333,4.32,8.64,-inf,12.0,4.0,0.0,0.0,0.0
67,Alaska,235.0,0.0,7.0,0.0,2020-04-09,9.0,13.0,0.03982300884955752,11.0,0.048672566371681415,-0.03583447588183971,18.08,14.792727272727273,6.272727272727273,24.0,23.0,12.0,0.0,0.0,0.0,1.0,0.0,0.5,0.07142857142857142,-0.011904761904761904,inf,10.08,1.4399999999999995,13.0,5.0,0.0,0.0,0.0
68,Alaska,246.0,0.0,7.0,0.0,2020-04-10,11.0,9.0,0.04680851063829787,10.0,0.0425531914893617,-0.006119374882319714,15.381818181818183,16.919999999999998,2.127272727272725,25.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07142857142857142,inf,inf,inf,14.0,6.0,0.0,0.0,0.0
69,Alaska,257.0,0.0,8.0,0.0,2020-04-11,11.0,11.0,0.044715447154471545,11.0,0.044715447154471545,0.002162255665109844,16.10181818181818,16.10181818181818,-0.8181818181818166,26.0,25.0,14.0,1.0,0.0,1.0,0.0,0.14285714285714285,0.5,0.07142857142857142,0.07142857142857142,5.04,10.08,-inf,15.0,7.0,0.0,0.0,0.0
70,Alaska,272.0,264.0,8.0,0.0,2020-04-12,15.0,11.0,0.058365758754863814,13.0,0.05058365758754864,0.005868210433077094,12.335999999999999,14.233846153846153,-1.8679720279720282,27.0,26.0,15.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0625,-0.008928571428571425,inf,11.52,1.4399999999999995,16.0,8.0,0.0,0.0,0.0
71,Alaska,277.0,269.0,8.0,0.0,2020-04-13,5.0,15.0,0.01838235294117647,10.0,0.03676470588235294,-0.013818951705195696,39.168,19.584,5.350153846153846,28.0,27.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,inf,inf,inf,17.0,9.0,0.0,0.0,0.0
72,Alaska,285.0,276.0,9.0,0.0,2020-04-14,8.0,5.0,0.02888086642599278,6.5,0.023465703971119134,-0.013299001911233808,24.93,30.68307692307692,11.099076923076922,29.0,28.0,17.0,4.0,0.0,1.0,0.0,0.125,0.5,0.0625,0.0625,5.76,11.52,-inf,18.0,10.0,0.0,0.0,0.0
73,Alaska,293.0,284.0,9.0,0.0,2020-04-15,8.0,8.0,0.028070175438596492,8.0,0.028070175438596492,0.004604471467477358,25.65,25.65,-5.033076923076923,30.0,29.0,18.0,5.0,0.0,0.0,1.0,0.0,0.5,0.05555555555555555,-0.0069444444444444475,inf,12.96,1.4400000000000013,19.0,11.0,0.0,0.0,0.0
74,Alaska,300.0,291.0,9.0,0.0,2020-04-16,7.0,8.0,0.023890784982935155,7.5,0.025597269624573378,-0.0024729058140231137,30.137142857142855,28.128,2.4780000000000015,31.0,30.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05555555555555555,inf,inf,inf,20.0,12.0,0.0,0.0,0.0
75,Alaska,309.0,300.0,9.0,0.0,2020-04-17,9.0,7.0,0.03,8.0,0.02666666666666667,0.0010693970420932904,24.0,26.999999999999996,-1.1280000000000037,32.0,31.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,21.0,13.0,0.0,0.0,0.0
76,Alaska,314.0,305.0,9.0,0.0,2020-04-18,5.0,9.0,0.016181229773462782,7.0,0.022653721682847898,-0.00401294498381877,44.496,31.78285714285714,4.782857142857143,33.0,32.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,22.0,14.0,0.0,0.0,0.0
77,Alaska,319.0,310.0,9.0,0.0,2020-04-19,5.0,5.0,0.01592356687898089,5.0,0.01592356687898089,-0.006730154803867006,45.216,45.216,13.433142857142862,34.0,33.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,23.0,15.0,0.0,0.0,0.0
78,Alaska,321.0,312.0,9.0,0.0,2020-04-20,2.0,5.0,0.006269592476489028,3.5,0.0109717868338558,-0.004951780045125092,114.84,65.62285714285714,20.40685714285714,35.0,34.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,24.0,16.0,0.0,0.0,0.0
79,Alaska,329.0,320.0,9.0,0.0,2020-04-21,8.0,2.0,0.024922118380062305,5.0,0.01557632398753894,0.004604537153683141,28.89,46.224,-19.398857142857146,36.0,35.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,25.0,17.0,0.0,0.0,0.0
