,Date,Country,NewConfirmed,NewDeaths
0,2019-12-31,World,27.0,0.0
1,2020-01-01,World,0.0,0.0
2,2020-01-02,World,0.0,0.0
3,2020-01-03,World,17.0,0.0
4,2020-01-04,World,0.0,0.0
5,2020-01-05,World,15.0,0.0
6,2020-01-06,World,0.0,0.0
7,2020-01-07,World,0.0,0.0
8,2020-01-08,World,0.0,0.0
9,2020-01-09,World,0.0,0.0
10,2020-01-10,World,0.0,0.0
11,2020-01-11,World,0.0,1.0
12,2020-01-12,World,0.0,0.0
13,2020-01-13,World,1.0,0.0
14,2020-01-14,World,0.0,0.0
15,2020-01-15,World,1.0,1.0
16,2020-01-16,World,0.0,0.0
17,2020-01-17,World,5.0,0.0
18,2020-01-18,World,17.0,0.0
19,2020-01-19,World,136.0,1.0
20,2020-01-20,World,20.0,0.0
21,2020-01-21,World,153.0,3.0
22,2020-01-22,World,142.0,11.0
23,2020-01-23,World,97.0,0.0
24,2020-01-24,World,266.0,9.0
25,2020-01-25,World,453.0,15.0
26,2020-01-26,World,673.0,15.0
27,2020-01-27,World,797.0,25.0
28,2020-01-28,World,1767.0,25.0
29,2020-01-29,World,1480.0,26.0
30,2020-01-30,World,1756.0,38.0
31,2020-01-31,World,2003.0,43.0
32,2020-02-01,World,2120.0,46.0
33,2020-02-02,World,2608.0,46.0
34,2020-02-03,World,2818.0,57.0
35,2020-02-04,World,3243.0,65.0
36,2020-02-05,World,3907.0,66.0
37,2020-02-06,World,3751.0,72.0
38,2020-02-07,World,3218.0,73.0
39,2020-02-08,World,3442.0,86.0
40,2020-02-09,World,2619.0,89.0
41,2020-02-10,World,2988.0,97.0
42,2020-02-11,World,2565.0,108.0
43,2020-02-12,World,2072.0,97.0
44,2020-02-13,World,15151.0,255.0
45,2020-02-14,World,4215.0,13.0
46,2020-02-15,World,2560.0,144.0
47,2020-02-16,World,2162.0,142.0
48,2020-02-17,World,2067.0,106.0
49,2020-02-18,World,1995.0,98.0
50,2020-02-19,World,1864.0,139.0
51,2020-02-20,World,532.0,116.0
52,2020-02-21,World,996.0,119.0
53,2020-02-22,World,1085.0,112.0
54,2020-02-23,World,1008.0,104.0
55,2020-02-24,World,527.0,156.0
56,2020-02-25,World,793.0,79.0
57,2020-02-26,World,863.0,64.0
58,2020-02-27,World,1106.0,38.0
59,2020-02-28,World,1264.0,57.0
60,2020-02-29,World,1838.0,64.0
61,2020-03-01,World,1821.0,58.0
62,2020-03-02,World,2044.0,67.0
63,2020-03-03,World,1596.0,72.0
64,2020-03-04,World,2413.0,84.0
65,2020-03-05,World,2239.0,80.0
66,2020-03-06,World,2856.0,103.0
67,2020-03-07,World,3961.0,103.0
68,2020-03-08,World,3691.0,97.0
69,2020-03-09,World,3871.0,229.0
70,2020-03-10,World,4537.0,209.0
71,2020-03-11,World,4378.0,269.0
72,2020-03-12,World,6887.0,326.0
73,2020-03-13,World,8355.0,351.0
74,2020-03-14,World,9375.0,438.0
75,2020-03-15,World,8140.0,354.0
76,2020-03-16,World,16051.0,745.0
77,2020-03-17,World,12678.0,596.0
78,2020-03-18,World,14740.0,789.0
79,2020-03-19,World,18314.0,951.0
80,2020-03-20,World,29214.0,1041.0
81,2020-03-21,World,28742.0,1366.0
82,2020-03-22,World,34011.0,1690.0
83,2020-03-23,World,33016.0,1660.0
84,2020-03-24,World,39785.0,1764.0
85,2020-03-25,World,38927.0,2200.0
86,2020-03-26,World,51204.0,2426.0
87,2020-03-27,World,59718.0,2681.0
88,2020-03-28,World,63937.0,3318.0
89,2020-03-29,World,65162.0,3461.0
90,2020-03-30,World,58487.0,3125.0
91,2020-03-31,World,62443.0,3697.0
92,2020-04-01,World,73512.0,4614.0
93,2020-04-02,World,77128.0,4998.0
94,2020-04-03,World,77987.0,4776.0
95,2020-04-04,World,81713.0,6623.0
96,2020-04-05,World,86516.0,6118.0
97,2020-04-06,World,69769.0,4576.0
98,2019-12-31,Afghanistan,0.0,0.0
99,2020-01-01,Afghanistan,0.0,0.0
100,2020-01-02,Afghanistan,0.0,0.0
101,2020-01-03,Afghanistan,0.0,0.0
102,2020-01-04,Afghanistan,0.0,0.0
103,2020-01-05,Afghanistan,0.0,0.0
104,2020-01-06,Afghanistan,0.0,0.0
105,2020-01-07,Afghanistan,0.0,0.0
106,2020-01-08,Afghanistan,0.0,0.0
107,2020-01-09,Afghanistan,0.0,0.0
108,2020-01-10,Afghanistan,0.0,0.0
109,2020-01-11,Afghanistan,0.0,0.0
110,2020-01-12,Afghanistan,0.0,0.0
111,2020-01-13,Afghanistan,0.0,0.0
112,2020-01-14,Afghanistan,0.0,0.0
113,2020-01-15,Afghanistan,0.0,0.0
114,2020-01-16,Afghanistan,0.0,0.0
115,2020-01-17,Afghanistan,0.0,0.0
116,2020-01-18,Afghanistan,0.0,0.0
117,2020-01-19,Afghanistan,0.0,0.0
118,2020-01-20,Afghanistan,0.0,0.0
119,2020-01-21,Afghanistan,0.0,0.0
120,2020-01-22,Afghanistan,0.0,0.0
121,2020-01-23,Afghanistan,0.0,0.0
122,2020-01-24,Afghanistan,0.0,0.0
123,2020-01-25,Afghanistan,0.0,0.0
124,2020-01-26,Afghanistan,0.0,0.0
125,2020-01-27,Afghanistan,0.0,0.0
126,2020-01-28,Afghanistan,0.0,0.0
127,2020-01-29,Afghanistan,0.0,0.0
128,2020-01-30,Afghanistan,0.0,0.0
129,2020-01-31,Afghanistan,0.0,0.0
130,2020-02-01,Afghanistan,0.0,0.0
131,2020-02-02,Afghanistan,0.0,0.0
132,2020-02-03,Afghanistan,0.0,0.0
133,2020-02-04,Afghanistan,0.0,0.0
134,2020-02-05,Afghanistan,0.0,0.0
135,2020-02-06,Afghanistan,0.0,0.0
136,2020-02-07,Afghanistan,0.0,0.0
137,2020-02-08,Afghanistan,0.0,0.0
138,2020-02-09,Afghanistan,0.0,0.0
139,2020-02-10,Afghanistan,0.0,0.0
140,2020-02-11,Afghanistan,0.0,0.0
141,2020-02-12,Afghanistan,0.0,0.0
142,2020-02-13,Afghanistan,0.0,0.0
143,2020-02-14,Afghanistan,0.0,0.0
144,2020-02-15,Afghanistan,0.0,0.0
145,2020-02-16,Afghanistan,0.0,0.0
146,2020-02-17,Afghanistan,0.0,0.0
147,2020-02-18,Afghanistan,0.0,0.0
148,2020-02-19,Afghanistan,0.0,0.0
149,2020-02-20,Afghanistan,0.0,0.0
150,2020-02-21,Afghanistan,0.0,0.0
151,2020-02-22,Afghanistan,0.0,0.0
152,2020-02-23,Afghanistan,0.0,0.0
153,2020-02-24,Afghanistan,0.0,0.0
154,2020-02-25,Afghanistan,1.0,0.0
155,2020-02-26,Afghanistan,0.0,0.0
156,2020-02-27,Afghanistan,0.0,0.0
157,2020-02-28,Afghanistan,0.0,0.0
158,2020-02-29,Afghanistan,0.0,0.0
159,2020-03-01,Afghanistan,0.0,0.0
160,2020-03-02,Afghanistan,0.0,0.0
161,2020-03-03,Afghanistan,,
162,2020-03-04,Afghanistan,,
163,2020-03-05,Afghanistan,,
164,2020-03-06,Afghanistan,,
165,2020-03-07,Afghanistan,,
166,2020-03-08,Afghanistan,3.0,0.0
167,2020-03-09,Afghanistan,,
168,2020-03-10,Afghanistan,,
169,2020-03-11,Afghanistan,3.0,0.0
170,2020-03-12,Afghanistan,,
171,2020-03-13,Afghanistan,,
172,2020-03-14,Afghanistan,,
173,2020-03-15,Afghanistan,3.0,0.0
174,2020-03-16,Afghanistan,6.0,0.0
175,2020-03-17,Afghanistan,5.0,0.0
176,2020-03-18,Afghanistan,1.0,0.0
177,2020-03-19,Afghanistan,0.0,0.0
178,2020-03-20,Afghanistan,0.0,0.0
179,2020-03-21,Afghanistan,2.0,0.0
180,2020-03-22,Afghanistan,0.0,0.0
181,2020-03-23,Afghanistan,10.0,0.0
182,2020-03-24,Afghanistan,6.0,1.0
183,2020-03-25,Afghanistan,2.0,0.0
184,2020-03-26,Afghanistan,33.0,0.0
185,2020-03-27,Afghanistan,0.0,0.0
186,2020-03-28,Afghanistan,16.0,1.0
187,2020-03-29,Afghanistan,15.0,1.0
188,2020-03-30,Afghanistan,8.0,1.0
189,2020-03-31,Afghanistan,27.0,0.0
190,2020-04-01,Afghanistan,25.0,0.0
191,2020-04-02,Afghanistan,26.0,0.0
192,2020-04-03,Afghanistan,43.0,0.0
193,2020-04-04,Afghanistan,0.0,0.0
194,2020-04-05,Afghanistan,35.0,1.0
195,2020-04-06,Afghanistan,29.0,2.0
196,2019-12-31,Albania,,
197,2020-01-01,Albania,,
198,2020-01-02,Albania,,
199,2020-01-03,Albania,,
200,2020-01-04,Albania,,
201,2020-01-05,Albania,,
202,2020-01-06,Albania,,
203,2020-01-07,Albania,,
204,2020-01-08,Albania,,
205,2020-01-09,Albania,,
206,2020-01-10,Albania,,
207,2020-01-11,Albania,,
208,2020-01-12,Albania,,
209,2020-01-13,Albania,,
210,2020-01-14,Albania,,
211,2020-01-15,Albania,,
212,2020-01-16,Albania,,
213,2020-01-17,Albania,,
214,2020-01-18,Albania,,
215,2020-01-19,Albania,,
216,2020-01-20,Albania,,
217,2020-01-21,Albania,,
218,2020-01-22,Albania,,
219,2020-01-23,Albania,,
220,2020-01-24,Albania,,
221,2020-01-25,Albania,,
222,2020-01-26,Albania,,
223,2020-01-27,Albania,,
224,2020-01-28,Albania,,
225,2020-01-29,Albania,,
226,2020-01-30,Albania,,
227,2020-01-31,Albania,,
228,2020-02-01,Albania,,
229,2020-02-02,Albania,,
230,2020-02-03,Albania,,
231,2020-02-04,Albania,,
232,2020-02-05,Albania,,
233,2020-02-06,Albania,,
234,2020-02-07,Albania,,
235,2020-02-08,Albania,,
236,2020-02-09,Albania,,
237,2020-02-10,Albania,,
238,2020-02-11,Albania,,
239,2020-02-12,Albania,,
240,2020-02-13,Albania,,
241,2020-02-14,Albania,,
242,2020-02-15,Albania,,
243,2020-02-16,Albania,,
244,2020-02-17,Albania,,
245,2020-02-18,Albania,,
246,2020-02-19,Albania,,
247,2020-02-20,Albania,,
248,2020-02-21,Albania,,
249,2020-02-22,Albania,,
250,2020-02-23,Albania,,
251,2020-02-24,Albania,,
252,2020-02-25,Albania,,
253,2020-02-26,Albania,,
254,2020-02-27,Albania,,
255,2020-02-28,Albania,,
256,2020-02-29,Albania,,
257,2020-03-01,Albania,,
258,2020-03-02,Albania,,
259,2020-03-03,Albania,,
260,2020-03-04,Albania,,
261,2020-03-05,Albania,,
262,2020-03-06,Albania,,
263,2020-03-07,Albania,,
264,2020-03-08,Albania,,
265,2020-03-09,Albania,2.0,0.0
266,2020-03-10,Albania,4.0,0.0
267,2020-03-11,Albania,4.0,0.0
268,2020-03-12,Albania,1.0,1.0
269,2020-03-13,Albania,12.0,0.0
270,2020-03-14,Albania,10.0,0.0
271,2020-03-15,Albania,5.0,0.0
272,2020-03-16,Albania,4.0,0.0
273,2020-03-17,Albania,9.0,0.0
274,2020-03-18,Albania,4.0,0.0
275,2020-03-19,Albania,4.0,1.0
276,2020-03-20,Albania,11.0,0.0
277,2020-03-21,Albania,0.0,0.0
278,2020-03-22,Albania,6.0,0.0
279,2020-03-23,Albania,13.0,0.0
280,2020-03-24,Albania,11.0,2.0
281,2020-03-25,Albania,23.0,1.0
282,2020-03-26,Albania,23.0,0.0
283,2020-03-27,Albania,28.0,1.0
284,2020-03-28,Albania,12.0,3.0
285,2020-03-29,Albania,11.0,1.0
286,2020-03-30,Albania,15.0,0.0
287,2020-03-31,Albania,11.0,2.0
288,2020-04-01,Albania,20.0,3.0
289,2020-04-02,Albania,16.0,0.0
290,2020-04-03,Albania,18.0,1.0
291,2020-04-04,Albania,27.0,1.0
292,2020-04-05,Albania,29.0,2.0
293,2020-04-06,Albania,28.0,2.0
294,2019-12-31,Algeria,0.0,0.0
295,2020-01-01,Algeria,0.0,0.0
296,2020-01-02,Algeria,0.0,0.0
297,2020-01-03,Algeria,0.0,0.0
298,2020-01-04,Algeria,0.0,0.0
299,2020-01-05,Algeria,0.0,0.0
300,2020-01-06,Algeria,0.0,0.0
301,2020-01-07,Algeria,0.0,0.0
302,2020-01-08,Algeria,0.0,0.0
303,2020-01-09,Algeria,0.0,0.0
304,2020-01-10,Algeria,0.0,0.0
305,2020-01-11,Algeria,0.0,0.0
306,2020-01-12,Algeria,0.0,0.0
307,2020-01-13,Algeria,0.0,0.0
308,2020-01-14,Algeria,0.0,0.0
309,2020-01-15,Algeria,0.0,0.0
310,2020-01-16,Algeria,0.0,0.0
311,2020-01-17,Algeria,0.0,0.0
312,2020-01-18,Algeria,0.0,0.0
313,2020-01-19,Algeria,0.0,0.0
314,2020-01-20,Algeria,0.0,0.0
315,2020-01-21,Algeria,0.0,0.0
316,2020-01-22,Algeria,0.0,0.0
317,2020-01-23,Algeria,0.0,0.0
318,2020-01-24,Algeria,0.0,0.0
319,2020-01-25,Algeria,0.0,0.0
320,2020-01-26,Algeria,0.0,0.0
321,2020-01-27,Algeria,0.0,0.0
322,2020-01-28,Algeria,0.0,0.0
323,2020-01-29,Algeria,0.0,0.0
324,2020-01-30,Algeria,0.0,0.0
325,2020-01-31,Algeria,0.0,0.0
326,2020-02-01,Algeria,0.0,0.0
327,2020-02-02,Algeria,0.0,0.0
328,2020-02-03,Algeria,0.0,0.0
329,2020-02-04,Algeria,0.0,0.0
330,2020-02-05,Algeria,0.0,0.0
331,2020-02-06,Algeria,0.0,0.0
332,2020-02-07,Algeria,0.0,0.0
333,2020-02-08,Algeria,0.0,0.0
334,2020-02-09,Algeria,0.0,0.0
335,2020-02-10,Algeria,0.0,0.0
336,2020-02-11,Algeria,0.0,0.0
337,2020-02-12,Algeria,0.0,0.0
338,2020-02-13,Algeria,0.0,0.0
339,2020-02-14,Algeria,0.0,0.0
340,2020-02-15,Algeria,0.0,0.0
341,2020-02-16,Algeria,0.0,0.0
342,2020-02-17,Algeria,0.0,0.0
343,2020-02-18,Algeria,0.0,0.0
344,2020-02-19,Algeria,0.0,0.0
345,2020-02-20,Algeria,0.0,0.0
346,2020-02-21,Algeria,0.0,0.0
347,2020-02-22,Algeria,0.0,0.0
348,2020-02-23,Algeria,0.0,0.0
349,2020-02-24,Algeria,0.0,0.0
350,2020-02-25,Algeria,0.0,0.0
351,2020-02-26,Algeria,1.0,0.0
352,2020-02-27,Algeria,0.0,0.0
353,2020-02-28,Algeria,0.0,0.0
354,2020-02-29,Algeria,0.0,0.0
355,2020-03-01,Algeria,0.0,0.0
356,2020-03-02,Algeria,2.0,0.0
357,2020-03-03,Algeria,,
358,2020-03-04,Algeria,2.0,0.0
359,2020-03-05,Algeria,7.0,0.0
360,2020-03-06,Algeria,5.0,0.0
361,2020-03-07,Algeria,,
362,2020-03-08,Algeria,,
363,2020-03-09,Algeria,3.0,0.0
364,2020-03-10,Algeria,,
365,2020-03-11,Algeria,,
366,2020-03-12,Algeria,0.0,0.0
367,2020-03-13,Algeria,4.0,1.0
368,2020-03-14,Algeria,2.0,1.0
369,2020-03-15,Algeria,11.0,0.0
370,2020-03-16,Algeria,11.0,2.0
371,2020-03-17,Algeria,12.0,0.0
372,2020-03-18,Algeria,0.0,1.0
373,2020-03-19,Algeria,13.0,1.0
374,2020-03-20,Algeria,9.0,1.0
375,2020-03-21,Algeria,12.0,3.0
376,2020-03-22,Algeria,0.0,0.0
377,2020-03-23,Algeria,8.0,5.0
378,2020-03-24,Algeria,87.0,2.0
379,2020-03-25,Algeria,42.0,0.0
380,2020-03-26,Algeria,33.0,0.0
381,2020-03-27,Algeria,41.0,4.0
382,2020-03-28,Algeria,0.0,0.0
383,2020-03-29,Algeria,104.0,5.0
384,2020-03-30,Algeria,45.0,3.0
385,2020-03-31,Algeria,57.0,2.0
386,2020-04-01,Algeria,73.0,4.0
387,2020-04-02,Algeria,263.0,23.0
388,2020-04-03,Algeria,0.0,0.0
389,2020-04-04,Algeria,139.0,25.0
390,2020-04-05,Algeria,314.0,47.0
391,2020-04-06,Algeria,20.0,22.0
392,2019-12-31,Andorra,,
393,2020-01-01,Andorra,,
394,2020-01-02,Andorra,,
395,2020-01-03,Andorra,,
396,2020-01-04,Andorra,,
397,2020-01-05,Andorra,,
398,2020-01-06,Andorra,,
399,2020-01-07,Andorra,,
400,2020-01-08,Andorra,,
401,2020-01-09,Andorra,,
402,2020-01-10,Andorra,,
403,2020-01-11,Andorra,,
404,2020-01-12,Andorra,,
405,2020-01-13,Andorra,,
406,2020-01-14,Andorra,,
407,2020-01-15,Andorra,,
408,2020-01-16,Andorra,,
409,2020-01-17,Andorra,,
410,2020-01-18,Andorra,,
411,2020-01-19,Andorra,,
412,2020-01-20,Andorra,,
413,2020-01-21,Andorra,,
414,2020-01-22,Andorra,,
415,2020-01-23,Andorra,,
416,2020-01-24,Andorra,,
417,2020-01-25,Andorra,,
418,2020-01-26,Andorra,,
419,2020-01-27,Andorra,,
420,2020-01-28,Andorra,,
421,2020-01-29,Andorra,,
422,2020-01-30,Andorra,,
423,2020-01-31,Andorra,,
424,2020-02-01,Andorra,,
425,2020-02-02,Andorra,,
426,2020-02-03,Andorra,,
427,2020-02-04,Andorra,,
428,2020-02-05,Andorra,,
429,2020-02-06,Andorra,,
430,2020-02-07,Andorra,,
431,2020-02-08,Andorra,,
432,2020-02-09,Andorra,,
433,2020-02-10,Andorra,,
434,2020-02-11,Andorra,,
435,2020-02-12,Andorra,,
436,2020-02-13,Andorra,,
437,2020-02-14,Andorra,,
438,2020-02-15,Andorra,,
439,2020-02-16,Andorra,,
440,2020-02-17,Andorra,,
441,2020-02-18,Andorra,,
442,2020-02-19,Andorra,,
443,2020-02-20,Andorra,,
444,2020-02-21,Andorra,,
445,2020-02-22,Andorra,,
446,2020-02-23,Andorra,,
447,2020-02-24,Andorra,,
448,2020-02-25,Andorra,,
449,2020-02-26,Andorra,,
450,2020-02-27,Andorra,,
451,2020-02-28,Andorra,,
452,2020-02-29,Andorra,,
453,2020-03-01,Andorra,,
454,2020-03-02,Andorra,,
455,2020-03-03,Andorra,1.0,0.0
456,2020-03-04,Andorra,,
457,2020-03-05,Andorra,,
458,2020-03-06,Andorra,,
459,2020-03-07,Andorra,,
460,2020-03-08,Andorra,,
461,2020-03-09,Andorra,,
462,2020-03-10,Andorra,,
463,2020-03-11,Andorra,,
464,2020-03-12,Andorra,,
465,2020-03-13,Andorra,,
466,2020-03-14,Andorra,1.0,0.0
467,2020-03-15,Andorra,,
468,2020-03-16,Andorra,3.0,0.0
469,2020-03-17,Andorra,9.0,0.0
470,2020-03-18,Andorra,0.0,0.0
471,2020-03-19,Andorra,39.0,0.0
472,2020-03-20,Andorra,22.0,0.0
473,2020-03-21,Andorra,0.0,0.0
474,2020-03-22,Andorra,13.0,0.0
475,2020-03-23,Andorra,25.0,0.0
476,2020-03-24,Andorra,20.0,0.0
477,2020-03-25,Andorra,31.0,0.0
478,2020-03-26,Andorra,24.0,0.0
479,2020-03-27,Andorra,36.0,3.0
480,2020-03-28,Andorra,43.0,0.0
481,2020-03-29,Andorra,41.0,1.0
482,2020-03-30,Andorra,26.0,2.0
483,2020-03-31,Andorra,36.0,2.0
484,2020-04-01,Andorra,6.0,4.0
485,2020-04-02,Andorra,14.0,2.0
486,2020-04-03,Andorra,38.0,1.0
487,2020-04-04,Andorra,11.0,1.0
488,2020-04-05,Andorra,27.0,1.0
489,2020-04-06,Andorra,35.0,1.0
490,2019-12-31,Angola,,
491,2020-01-01,Angola,,
492,2020-01-02,Angola,,
493,2020-01-03,Angola,,
494,2020-01-04,Angola,,
495,2020-01-05,Angola,,
496,2020-01-06,Angola,,
497,2020-01-07,Angola,,
498,2020-01-08,Angola,,
499,2020-01-09,Angola,,
500,2020-01-10,Angola,,
501,2020-01-11,Angola,,
502,2020-01-12,Angola,,
503,2020-01-13,Angola,,
504,2020-01-14,Angola,,
505,2020-01-15,Angola,,
506,2020-01-16,Angola,,
507,2020-01-17,Angola,,
508,2020-01-18,Angola,,
509,2020-01-19,Angola,,
510,2020-01-20,Angola,,
511,2020-01-21,Angola,,
512,2020-01-22,Angola,,
513,2020-01-23,Angola,,
514,2020-01-24,Angola,,
515,2020-01-25,Angola,,
516,2020-01-26,Angola,,
517,2020-01-27,Angola,,
518,2020-01-28,Angola,,
519,2020-01-29,Angola,,
520,2020-01-30,Angola,,
521,2020-01-31,Angola,,
522,2020-02-01,Angola,,
523,2020-02-02,Angola,,
524,2020-02-03,Angola,,
525,2020-02-04,Angola,,
526,2020-02-05,Angola,,
527,2020-02-06,Angola,,
528,2020-02-07,Angola,,
529,2020-02-08,Angola,,
530,2020-02-09,Angola,,
531,2020-02-10,Angola,,
532,2020-02-11,Angola,,
533,2020-02-12,Angola,,
534,2020-02-13,Angola,,
535,2020-02-14,Angola,,
536,2020-02-15,Angola,,
537,2020-02-16,Angola,,
538,2020-02-17,Angola,,
539,2020-02-18,Angola,,
540,2020-02-19,Angola,,
541,2020-02-20,Angola,,
542,2020-02-21,Angola,,
543,2020-02-22,Angola,,
544,2020-02-23,Angola,,
545,2020-02-24,Angola,,
546,2020-02-25,Angola,,
547,2020-02-26,Angola,,
548,2020-02-27,Angola,,
549,2020-02-28,Angola,,
550,2020-02-29,Angola,,
551,2020-03-01,Angola,,
552,2020-03-02,Angola,,
553,2020-03-03,Angola,,
554,2020-03-04,Angola,,
555,2020-03-05,Angola,,
556,2020-03-06,Angola,,
557,2020-03-07,Angola,,
558,2020-03-08,Angola,,
559,2020-03-09,Angola,,
560,2020-03-10,Angola,,
561,2020-03-11,Angola,,
562,2020-03-12,Angola,,
563,2020-03-13,Angola,,
564,2020-03-14,Angola,,
565,2020-03-15,Angola,,
566,2020-03-16,Angola,,
567,2020-03-17,Angola,,
568,2020-03-18,Angola,,
569,2020-03-19,Angola,,
570,2020-03-20,Angola,,
571,2020-03-21,Angola,,
572,2020-03-22,Angola,2.0,0.0
573,2020-03-23,Angola,0.0,0.0
574,2020-03-24,Angola,0.0,0.0
575,2020-03-25,Angola,0.0,0.0
576,2020-03-26,Angola,0.0,0.0
577,2020-03-27,Angola,1.0,0.0
578,2020-03-28,Angola,1.0,0.0
579,2020-03-29,Angola,0.0,0.0
580,2020-03-30,Angola,3.0,2.0
581,2020-03-31,Angola,0.0,0.0
582,2020-04-01,Angola,0.0,0.0
583,2020-04-02,Angola,1.0,0.0
584,2020-04-03,Angola,0.0,0.0
585,2020-04-04,Angola,0.0,0.0
586,2020-04-05,Angola,2.0,0.0
587,2020-04-06,Angola,4.0,0.0
588,2019-12-31,Anguilla,,
589,2020-01-01,Anguilla,,
590,2020-01-02,Anguilla,,
591,2020-01-03,Anguilla,,
592,2020-01-04,Anguilla,,
593,2020-01-05,Anguilla,,
594,2020-01-06,Anguilla,,
595,2020-01-07,Anguilla,,
596,2020-01-08,Anguilla,,
597,2020-01-09,Anguilla,,
598,2020-01-10,Anguilla,,
599,2020-01-11,Anguilla,,
600,2020-01-12,Anguilla,,
601,2020-01-13,Anguilla,,
602,2020-01-14,Anguilla,,
603,2020-01-15,Anguilla,,
604,2020-01-16,Anguilla,,
605,2020-01-17,Anguilla,,
606,2020-01-18,Anguilla,,
607,2020-01-19,Anguilla,,
608,2020-01-20,Anguilla,,
609,2020-01-21,Anguilla,,
610,2020-01-22,Anguilla,,
611,2020-01-23,Anguilla,,
612,2020-01-24,Anguilla,,
613,2020-01-25,Anguilla,,
614,2020-01-26,Anguilla,,
615,2020-01-27,Anguilla,,
616,2020-01-28,Anguilla,,
617,2020-01-29,Anguilla,,
618,2020-01-30,Anguilla,,
619,2020-01-31,Anguilla,,
620,2020-02-01,Anguilla,,
621,2020-02-02,Anguilla,,
622,2020-02-03,Anguilla,,
623,2020-02-04,Anguilla,,
624,2020-02-05,Anguilla,,
625,2020-02-06,Anguilla,,
626,2020-02-07,Anguilla,,
627,2020-02-08,Anguilla,,
628,2020-02-09,Anguilla,,
629,2020-02-10,Anguilla,,
630,2020-02-11,Anguilla,,
631,2020-02-12,Anguilla,,
632,2020-02-13,Anguilla,,
633,2020-02-14,Anguilla,,
634,2020-02-15,Anguilla,,
635,2020-02-16,Anguilla,,
636,2020-02-17,Anguilla,,
637,2020-02-18,Anguilla,,
638,2020-02-19,Anguilla,,
639,2020-02-20,Anguilla,,
640,2020-02-21,Anguilla,,
641,2020-02-22,Anguilla,,
642,2020-02-23,Anguilla,,
643,2020-02-24,Anguilla,,
644,2020-02-25,Anguilla,,
645,2020-02-26,Anguilla,,
646,2020-02-27,Anguilla,,
647,2020-02-28,Anguilla,,
648,2020-02-29,Anguilla,,
649,2020-03-01,Anguilla,,
650,2020-03-02,Anguilla,,
651,2020-03-03,Anguilla,,
652,2020-03-04,Anguilla,,
653,2020-03-05,Anguilla,,
654,2020-03-06,Anguilla,,
655,2020-03-07,Anguilla,,
656,2020-03-08,Anguilla,,
657,2020-03-09,Anguilla,,
658,2020-03-10,Anguilla,,
659,2020-03-11,Anguilla,,
660,2020-03-12,Anguilla,,
661,2020-03-13,Anguilla,,
662,2020-03-14,Anguilla,,
663,2020-03-15,Anguilla,,
664,2020-03-16,Anguilla,,
665,2020-03-17,Anguilla,,
666,2020-03-18,Anguilla,,
667,2020-03-19,Anguilla,,
668,2020-03-20,Anguilla,,
669,2020-03-21,Anguilla,,
670,2020-03-22,Anguilla,,
671,2020-03-23,Anguilla,,
672,2020-03-24,Anguilla,,
673,2020-03-25,Anguilla,,
674,2020-03-26,Anguilla,,
675,2020-03-27,Anguilla,2.0,0.0
676,2020-03-28,Anguilla,0.0,0.0
677,2020-03-29,Anguilla,0.0,0.0
678,2020-03-30,Anguilla,0.0,0.0
679,2020-03-31,Anguilla,0.0,0.0
680,2020-04-01,Anguilla,0.0,0.0
681,2020-04-02,Anguilla,0.0,0.0
682,2020-04-03,Anguilla,1.0,0.0
683,2020-04-04,Anguilla,0.0,0.0
684,2020-04-05,Anguilla,0.0,0.0
685,2020-04-06,Anguilla,0.0,0.0
686,2019-12-31,Antigua and Barbuda,,
687,2020-01-01,Antigua and Barbuda,,
688,2020-01-02,Antigua and Barbuda,,
689,2020-01-03,Antigua and Barbuda,,
690,2020-01-04,Antigua and Barbuda,,
691,2020-01-05,Antigua and Barbuda,,
692,2020-01-06,Antigua and Barbuda,,
693,2020-01-07,Antigua and Barbuda,,
694,2020-01-08,Antigua and Barbuda,,
695,2020-01-09,Antigua and Barbuda,,
696,2020-01-10,Antigua and Barbuda,,
697,2020-01-11,Antigua and Barbuda,,
698,2020-01-12,Antigua and Barbuda,,
699,2020-01-13,Antigua and Barbuda,,
700,2020-01-14,Antigua and Barbuda,,
701,2020-01-15,Antigua and Barbuda,,
702,2020-01-16,Antigua and Barbuda,,
703,2020-01-17,Antigua and Barbuda,,
704,2020-01-18,Antigua and Barbuda,,
705,2020-01-19,Antigua and Barbuda,,
706,2020-01-20,Antigua and Barbuda,,
707,2020-01-21,Antigua and Barbuda,,
708,2020-01-22,Antigua and Barbuda,,
709,2020-01-23,Antigua and Barbuda,,
710,2020-01-24,Antigua and Barbuda,,
711,2020-01-25,Antigua and Barbuda,,
712,2020-01-26,Antigua and Barbuda,,
713,2020-01-27,Antigua and Barbuda,,
714,2020-01-28,Antigua and Barbuda,,
715,2020-01-29,Antigua and Barbuda,,
716,2020-01-30,Antigua and Barbuda,,
717,2020-01-31,Antigua and Barbuda,,
718,2020-02-01,Antigua and Barbuda,,
719,2020-02-02,Antigua and Barbuda,,
720,2020-02-03,Antigua and Barbuda,,
721,2020-02-04,Antigua and Barbuda,,
722,2020-02-05,Antigua and Barbuda,,
723,2020-02-06,Antigua and Barbuda,,
724,2020-02-07,Antigua and Barbuda,,
725,2020-02-08,Antigua and Barbuda,,
726,2020-02-09,Antigua and Barbuda,,
727,2020-02-10,Antigua and Barbuda,,
728,2020-02-11,Antigua and Barbuda,,
